"Subject" "Activity" "Variable" "MeanValue"
13 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMeanZ" -0.00253482149777778
13 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkStdDeviationX" -0.135699627468889
13 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkStdDeviationY" 0.289670966711111
13 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkStdDeviationZ" -0.381503405466667
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMeanX" -0.111367747557778
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMeanY" 0.0139023395111111
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMeanZ" 0.103900480541333
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeStdDeviationX" -0.204939567711111
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeStdDeviationY" -0.146794177311111
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeStdDeviationZ" 0.159723529622222
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMeanX" -0.0452503065777778
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMeanY" -0.0577371504488889
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMeanZ" -0.061531283
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkStdDeviationX" -0.249235098988889
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkStdDeviationY" -0.334568787888889
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkStdDeviationZ" 0.00307854550222222
13 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationMagnitudeMean" 0.221851587933333
13 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationMagnitudeStdDeviation" 0.172636361444444
13 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationMagnitudeMean" 0.221851587933333
13 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationMagnitudeStdDeviation" 0.172636361444444
13 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMagnitudeMean" -0.0612699838466667
13 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMagnitudeStdDeviation" 0.0467185842571111
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMagnitudeMean" 0.0938419436933333
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.0305762438706667
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMagnitudeMean" -0.268183423577778
13 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.275591880382222
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMeanX" -0.0343309987555556
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMeanY" 0.524187686888889
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMeanZ" -0.188098811986667
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationStdDeviationX" 0.113033424261778
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationStdDeviationY" 0.560191344
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationStdDeviationZ" -0.213916756933333
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkMeanX" -0.199360430553978
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkMeanY" 0.20582901724
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkMeanZ" -0.356220245355556
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationX" -0.147278592755556
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationY" 0.293119526444444
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.405294896466667
13 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeMeanX" -0.0629572600911111
13 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeMeanY" -0.138097945555556
13 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeMeanZ" 0.257037841093333
13 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeStdDeviationX" -0.253365630644444
13 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeStdDeviationY" -0.159961424355556
13 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeStdDeviationZ" 0.0183050845333333
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMagnitudeMean" 0.151887747217778
13 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMagnitudeStdDeviation" 0.000242174637777778
13 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" 0.0137917152644444
13 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" 0.0790379799133333
13 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.100566103524444
13 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.151681987177778
13 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.311668472555556
13 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.281657285946667
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationMeanX" 0.252098317156863
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationMeanY" -0.0282258047588235
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationMeanZ" -0.121023947784314
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationX" -0.116088676011765
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationY" 0.15219632835098
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationZ" -0.229249455098039
13 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanX" 0.777095717058824
13 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanY" -0.479894842941176
13 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanZ" -0.130117634791765
13 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationX" -0.931405014313725
13 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationY" -0.92459435372549
13 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationZ" -0.904064093529412
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanX" 0.0836451256901961
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanY" 0.00659982629803922
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanZ" -0.024542099304902
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationX" -0.185695388078431
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationY" -0.260789711588235
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationZ" -0.513641207058824
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanX" 0.0659193258862745
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanY" -0.174650964745098
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanZ" 0.058701941845098
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationX" -0.492701193921569
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationY" -0.104722161186078
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationZ" 0.184119332796078
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanX" -0.148389168870392
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanY" -0.0189816250372549
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanZ" -0.0518985451176471
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationX" -0.471107678431373
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationY" -0.393988623529412
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationZ" -0.253867089670588
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationMagnitudeMean" 0.00872502461176471
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationMagnitudeStdDeviation" -0.198269718823529
13 "WALKING_UPSTAIRS" "TimeGravityAccelerationMagnitudeMean" 0.00872502461176471
13 "WALKING_UPSTAIRS" "TimeGravityAccelerationMagnitudeStdDeviation" -0.198269718823529
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMagnitudeMean" -0.255611242098039
13 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.239444370019608
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMagnitudeMean" 0.0223302538235294
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.253929985803922
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMagnitudeMean" -0.37192841627451
13 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.455396068627451
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanX" -0.140439074776471
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanY" -0.0293832440223529
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanZ" -0.318431522156863
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationX" -0.108444759592157
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationY" 0.16454675022549
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationZ" -0.242438965196078
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanX" -0.256162264623529
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanY" -0.312161098966667
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanZ" -0.492755895098039
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationX" -0.187090779486275
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationY" -0.255008282372549
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.533201712745098
13 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanX" -0.372684353921569
13 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanY" -0.162341385629412
13 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanZ" 0.115076640798039
13 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationX" -0.532021733921569
13 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationY" -0.079046721372549
13 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationZ" 0.095476833245098
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMagnitudeMean" -0.205009295196078
13 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.320241012294118
13 "WALKING_UPSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.215014031556863
13 "WALKING_UPSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.280450026862745
13 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.286627716823529
13 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.360948341823529
13 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.450393446470588
13 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.50282154372549
14 "LAYING" "TimeBodyAccelerationMeanX" 0.271325472455556
14 "LAYING" "TimeBodyAccelerationMeanY" -0.0184233048415556
14 "LAYING" "TimeBodyAccelerationMeanZ" -0.103253832233333
14 "LAYING" "TimeBodyAccelerationStdDeviationX" -0.955019866222222
14 "LAYING" "TimeBodyAccelerationStdDeviationY" -0.956959422222222
14 "LAYING" "TimeBodyAccelerationStdDeviationZ" -0.945653787777778
14 "LAYING" "TimeGravityAccelerationMeanX" -0.174349174822222
14 "LAYING" "TimeGravityAccelerationMeanY" 0.599992678
14 "LAYING" "TimeGravityAccelerationMeanZ" 0.788251027111111
14 "LAYING" "TimeGravityAccelerationStdDeviationX" -0.945905270555556
14 "LAYING" "TimeGravityAccelerationStdDeviationY" -0.983732936111111
14 "LAYING" "TimeGravityAccelerationStdDeviationZ" -0.952416332444444
14 "LAYING" "TimeBodyAccelerationJerkMeanX" 0.0820150201077778
14 "LAYING" "TimeBodyAccelerationJerkMeanY" 0.0119943671007778
14 "LAYING" "TimeBodyAccelerationJerkMeanZ" -0.0139053438591111
14 "LAYING" "TimeBodyAccelerationJerkStdDeviationX" -0.984826520888889
14 "LAYING" "TimeBodyAccelerationJerkStdDeviationY" -0.971584753222222
14 "LAYING" "TimeBodyAccelerationJerkStdDeviationZ" -0.983977644222222
14 "LAYING" "TimeBodyGyroscopeMeanX" -0.0305126188777778
14 "LAYING" "TimeBodyGyroscopeMeanY" -0.113800486377778
14 "LAYING" "TimeBodyGyroscopeMeanZ" 0.0980906517
14 "LAYING" "TimeBodyGyroscopeStdDeviationX" -0.975411857555556
14 "LAYING" "TimeBodyGyroscopeStdDeviationY" -0.952147091444444
14 "LAYING" "TimeBodyGyroscopeStdDeviationZ" -0.981345430888889
14 "LAYING" "TimeBodyGyroscopeJerkMeanX" -0.0964118375066667
14 "LAYING" "TimeBodyGyroscopeJerkMeanY" -0.0346275066055556
14 "LAYING" "TimeBodyGyroscopeJerkMeanZ" -0.0601398663555556
14 "LAYING" "TimeBodyGyroscopeJerkStdDeviationX" -0.984643717333333
14 "LAYING" "TimeBodyGyroscopeJerkStdDeviationY" -0.981998497777778
14 "LAYING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.988749495666667
14 "LAYING" "TimeBodyAccelerationMagnitudeMean" -0.952596583222222
14 "LAYING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.942186431444444
14 "LAYING" "TimeGravityAccelerationMagnitudeMean" -0.952596583222222
14 "LAYING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.942186431444444
14 "LAYING" "TimeBodyAccelerationJerkMagnitudeMean" -0.982800330555556
14 "LAYING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.978552618777778
14 "LAYING" "TimeBodyGyroscopeMagnitudeMean" -0.949278890222222
14 "LAYING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.949289148
14 "LAYING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.985915906888889
14 "LAYING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.982246471555556
14 "LAYING" "FrequencyBodyAccelerationMeanX" -0.968234375555556
14 "LAYING" "FrequencyBodyAccelerationMeanY" -0.960069247
14 "LAYING" "FrequencyBodyAccelerationMeanZ" -0.961772190555556
14 "LAYING" "FrequencyBodyAccelerationStdDeviationX" -0.950929451222222
14 "LAYING" "FrequencyBodyAccelerationStdDeviationY" -0.957258971111111
14 "LAYING" "FrequencyBodyAccelerationStdDeviationZ" -0.940919006555556
14 "LAYING" "FrequencyBodyAccelerationJerkMeanX" -0.984188841222222
14 "LAYING" "FrequencyBodyAccelerationJerkMeanY" -0.972039417111111
14 "LAYING" "FrequencyBodyAccelerationJerkMeanZ" -0.981630805333333
14 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationX" -0.987061376777778
14 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationY" -0.973164432777778
14 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.984925270666667
14 "LAYING" "FrequencyBodyGyroscopeMeanX" -0.973410473
14 "LAYING" "FrequencyBodyGyroscopeMeanY" -0.964968005222222
14 "LAYING" "FrequencyBodyGyroscopeMeanZ" -0.980811216111111
14 "LAYING" "FrequencyBodyGyroscopeStdDeviationX" -0.976226919888889
14 "LAYING" "FrequencyBodyGyroscopeStdDeviationY" -0.946599855444444
14 "LAYING" "FrequencyBodyGyroscopeStdDeviationZ" -0.983270707333333
14 "LAYING" "FrequencyBodyAccelerationMagnitudeMean" -0.953769071222222
14 "LAYING" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.944449070888889
14 "LAYING" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.978444123888889
14 "LAYING" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.977604878888889
14 "LAYING" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.962349012888889
14 "LAYING" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.949736575111111
14 "LAYING" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.982993315111111
14 "LAYING" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.982305117444444
14 "SITTING" "TimeBodyAccelerationMeanX" 0.277539616823529
14 "SITTING" "TimeBodyAccelerationMeanY" -0.0144009705494118
14 "SITTING" "TimeBodyAccelerationMeanZ" -0.112057887741176
14 "SITTING" "TimeBodyAccelerationStdDeviationX" -0.991777287176471
14 "SITTING" "TimeBodyAccelerationStdDeviationY" -0.966877560941176
14 "SITTING" "TimeBodyAccelerationStdDeviationZ" -0.959567861764706
14 "SITTING" "TimeGravityAccelerationMeanX" 0.940031368
14 "SITTING" "TimeGravityAccelerationMeanY" 0.0215206708823529
14 "SITTING" "TimeGravityAccelerationMeanZ" -0.0567766060705882
14 "SITTING" "TimeGravityAccelerationStdDeviationX" -0.992936404470588
14 "SITTING" "TimeGravityAccelerationStdDeviationY" -0.979355363176471
14 "SITTING" "TimeGravityAccelerationStdDeviationZ" -0.965426493882353
14 "SITTING" "TimeBodyAccelerationJerkMeanX" 0.0757109789882353
14 "SITTING" "TimeBodyAccelerationJerkMeanY" 0.0121020139594259
14 "SITTING" "TimeBodyAccelerationJerkMeanZ" -0.000175352166235294
14 "SITTING" "TimeBodyAccelerationJerkStdDeviationX" -0.989439392235294
14 "SITTING" "TimeBodyAccelerationJerkStdDeviationY" -0.979002804823529
14 "SITTING" "TimeBodyAccelerationJerkStdDeviationZ" -0.985823622941176
14 "SITTING" "TimeBodyGyroscopeMeanX" -0.0198712820612471
14 "SITTING" "TimeBodyGyroscopeMeanY" -0.0653077503317647
14 "SITTING" "TimeBodyGyroscopeMeanZ" 0.0831326042823529
14 "SITTING" "TimeBodyGyroscopeStdDeviationX" -0.988410501294118
14 "SITTING" "TimeBodyGyroscopeStdDeviationY" -0.976380487294118
14 "SITTING" "TimeBodyGyroscopeStdDeviationZ" -0.976972658588235
14 "SITTING" "TimeBodyGyroscopeJerkMeanX" -0.101114775129412
14 "SITTING" "TimeBodyGyroscopeJerkMeanY" -0.0391483428502824
14 "SITTING" "TimeBodyGyroscopeJerkMeanZ" -0.0526409877294118
14 "SITTING" "TimeBodyGyroscopeJerkStdDeviationX" -0.989472968470588
14 "SITTING" "TimeBodyGyroscopeJerkStdDeviationY" -0.989722663529412
14 "SITTING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.987954515294118
14 "SITTING" "TimeBodyAccelerationMagnitudeMean" -0.974734999411765
14 "SITTING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.971994251294118
14 "SITTING" "TimeGravityAccelerationMagnitudeMean" -0.974734999411765
14 "SITTING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.971994251294118
14 "SITTING" "TimeBodyAccelerationJerkMagnitudeMean" -0.985947225176471
14 "SITTING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.986520865058824
14 "SITTING" "TimeBodyGyroscopeMagnitudeMean" -0.964971113764706
14 "SITTING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.971225061647059
14 "SITTING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.990307349882353
14 "SITTING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.990302232705882
14 "SITTING" "FrequencyBodyAccelerationMeanX" -0.990610228
14 "SITTING" "FrequencyBodyAccelerationMeanY" -0.968060947058824
14 "SITTING" "FrequencyBodyAccelerationMeanZ" -0.970859342941176
14 "SITTING" "FrequencyBodyAccelerationStdDeviationX" -0.992375229411765
14 "SITTING" "FrequencyBodyAccelerationStdDeviationY" -0.96756129
14 "SITTING" "FrequencyBodyAccelerationStdDeviationZ" -0.956412505058824
14 "SITTING" "FrequencyBodyAccelerationJerkMeanX" -0.989759187058823
14 "SITTING" "FrequencyBodyAccelerationJerkMeanY" -0.979180438588235
14 "SITTING" "FrequencyBodyAccelerationJerkMeanZ" -0.983434322941176
14 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationX" -0.990027822470588
14 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationY" -0.980347168823529
14 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.986845672352941
14 "SITTING" "FrequencyBodyGyroscopeMeanX" -0.984893559764706
14 "SITTING" "FrequencyBodyGyroscopeMeanY" -0.979830938
14 "SITTING" "FrequencyBodyGyroscopeMeanZ" -0.976839728941176
14 "SITTING" "FrequencyBodyGyroscopeStdDeviationX" -0.98955931
14 "SITTING" "FrequencyBodyGyroscopeStdDeviationY" -0.974723217647059
14 "SITTING" "FrequencyBodyGyroscopeStdDeviationZ" -0.979130678470588
14 "SITTING" "FrequencyBodyAccelerationMagnitudeMean" -0.974829227058824
14 "SITTING" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.974447593176471
14 "SITTING" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.985342358705882
14 "SITTING" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.986991549529412
14 "SITTING" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.977839702352941
14 "SITTING" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.972027251294118
14 "SITTING" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.990014272588235
14 "SITTING" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.991062204823529
14 "STANDING" "TimeBodyAccelerationMeanX" 0.27695224258427
14 "STANDING" "TimeBodyAccelerationMeanY" -0.0167084730205618
14 "STANDING" "TimeBodyAccelerationMeanZ" -0.110417855808989
14 "STANDING" "TimeBodyAccelerationStdDeviationX" -0.981419961123596
14 "STANDING" "TimeBodyAccelerationStdDeviationY" -0.943601625393258
14 "STANDING" "TimeBodyAccelerationStdDeviationZ" -0.946123407078652
14 "STANDING" "TimeGravityAccelerationMeanX" 0.881213341910112
14 "STANDING" "TimeGravityAccelerationMeanY" -0.346155558876404
14 "STANDING" "TimeGravityAccelerationMeanZ" -0.207685689775281
14 "STANDING" "TimeGravityAccelerationStdDeviationX" -0.982906668876405
14 "STANDING" "TimeGravityAccelerationStdDeviationY" -0.977681415955056
14 "STANDING" "TimeGravityAccelerationStdDeviationZ" -0.958590002247191
14 "STANDING" "TimeBodyAccelerationJerkMeanX" 0.0754543858764045
14 "STANDING" "TimeBodyAccelerationJerkMeanY" 0.0100621171270225
14 "STANDING" "TimeBodyAccelerationJerkMeanZ" -0.00332093673865168
14 "STANDING" "TimeBodyAccelerationJerkStdDeviationX" -0.97706335011236
14 "STANDING" "TimeBodyAccelerationJerkStdDeviationY" -0.963921458202247
14 "STANDING" "TimeBodyAccelerationJerkStdDeviationZ" -0.977915677191011
14 "STANDING" "TimeBodyGyroscopeMeanX" -0.0191731896359551
14 "STANDING" "TimeBodyGyroscopeMeanY" -0.0738115865407865
14 "STANDING" "TimeBodyGyroscopeMeanZ" 0.0864863265393258
14 "STANDING" "TimeBodyGyroscopeStdDeviationX" -0.962514526067416
14 "STANDING" "TimeBodyGyroscopeStdDeviationY" -0.955979192696629
14 "STANDING" "TimeBodyGyroscopeStdDeviationZ" -0.959327022022472
14 "STANDING" "TimeBodyGyroscopeJerkMeanX" -0.103199796370787
14 "STANDING" "TimeBodyGyroscopeJerkMeanY" -0.0404300756516854
14 "STANDING" "TimeBodyGyroscopeJerkMeanZ" -0.0538211740234831
14 "STANDING" "TimeBodyGyroscopeJerkStdDeviationX" -0.971866494606742
14 "STANDING" "TimeBodyGyroscopeJerkStdDeviationY" -0.976815894044944
14 "STANDING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.975427259325843
14 "STANDING" "TimeBodyAccelerationMagnitudeMean" -0.958774298089888
14 "STANDING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.956919898202247
14 "STANDING" "TimeGravityAccelerationMagnitudeMean" -0.958774298089888
14 "STANDING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.956919898202247
14 "STANDING" "TimeBodyAccelerationJerkMagnitudeMean" -0.974765161910112
14 "STANDING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.97160651494382
14 "STANDING" "TimeBodyGyroscopeMagnitudeMean" -0.949837151797753
14 "STANDING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.945614401797753
14 "STANDING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.976857084157303
14 "STANDING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.976153687752809
14 "STANDING" "FrequencyBodyAccelerationMeanX" -0.978327686179775
14 "STANDING" "FrequencyBodyAccelerationMeanY" -0.949694904269663
